dataset,feature
ahrf_health,Pers25+w/HSDipl/more-OthRce2013-17
ahrf_health,Pers25+w/HSDipl/more-OthRce2011-15
ahrf_health,Pers25+w/HSDipl/more-2+Race2013-17
ahrf_health,Pers25+w/HSDipl/more-2+Race2011-15
ahrf_health,Pers25+w/HSDipl/more-Hisp/L2013-17
ahrf_health,Pers25+w/HSDipl/more-Hisp/L2011-15
ahrf_health,Per25+w/HSDipl/moreWhn/His2013-17
ahrf_health,Per25+w/HSDipl/moreWhn/His2011-15
ahrf_health,Pers25+w/4+YrsCollege-White2013-17
ahrf_health,Pers25+w/4+YrsCollege-White2011-15
ahrf_health,Pers25+w/4+YrsCollege-Bl/AA2013-17
ahrf_health,Pers25+w/4+YrsCollege-Bl/AA2011-15
ahrf_health,Pers25+w/4+YrsCollege-AIAN2013-17
ahrf_health,Pers25+w/4+YrsCollege-AIAN2011-15
ahrf_health,Pers25+w/4+YrsCollege-Asia2013-17
ahrf_health,Pers25+w/4+YrsCollege-Asia2011-15
ahrf_health,Pers25+w/4+YrsCollege-NHPI2013-17
ahrf_health,Pers25+w/4+YrsCollege-NHPI2011-15
ahrf_health,Per25+w/4+YrsCollege-OthRc2013-17
ahrf_health,Per25+w/4+YrsCollege-OthRc2011-15
ahrf_health,Per25+w/4+YrsCollege-2+Rce2013-17
ahrf_health,Per25+w/4+YrsCollege-2+Rce2011-15
ahrf_health,Per25+w/4+YrsCollege-Hisp/L2013-17
ahrf_health,Per25+w/4+YrsCollege-Hisp/L2011-15
ahrf_health,Per25+w/4+YrCollge-Whn/His2013-17
ahrf_health,Per25+w/4+YrCollge-Whn/His2011-15
ahrf_health,%Persons25+w/<HSDiploma2013-17
ahrf_health,%Persons25+w/<HSDiploma2011-15
ahrf_health,%Persons25+w/HSDiplormore2013-17
ahrf_health,%Persons25+w/HSDiplormore2011-15
ahrf_health,%Persons25+w/4+YrsCollege2013-17
ahrf_health,%Persons25+w/4+YrsCollege2011-15
ahrf_health,%Pers25+w/<HSDiploma-White2013-17
ahrf_health,%Pers25+w/<HSDiploma-White2011-15
ahrf_health,%Pers25+w/<HSDiploma-Bl/AA2013-17
ahrf_health,%Pers25+w/<HSDiploma-Bl/AA2011-15
ahrf_health,%Pers25+w/<HSDiploma-AIAN2013-17
ahrf_health,%Pers25+w/<HSDiploma-AIAN2011-15
ahrf_health,%Pers25+w/<HSDiploma-Asian2013-17
ahrf_health,%Pers25+w/<HSDiploma-Asian2011-15
ahrf_health,%Pers25+w/<HSDiploma-NHPI2013-17
ahrf_health,%Pers25+w/<HSDiploma-NHPI2011-15
ahrf_health,%Pers25+w/<HSDipl-OthRace2013-17
ahrf_health,%Pers25+w/<HSDipl-OthRace2011-15
ahrf_health,%Pers25+w/<HSDipl-2+Races2013-17
ahrf_health,%Pers25+w/<HSDipl-2+Races2011-15
ahrf_health,%Pers25+w/<HSDipl-Hisp/Lat2013-17
ahrf_health,%Pers25+w/<HSDipl-Hisp/Lat2011-15
ahrf_health,%Pers25+w/<HSDipl-Whn/Hisp2013-17
ahrf_health,%Pers25+w/<HSDipl-Whn/Hisp2011-15
ahrf_health,%Pers25+w/HSDiplormore-Wh2013-17
ahrf_health,%Pers25+w/HSDiplormore-Wh2011-15
ahrf_health,%Per25+w/HSDipormore-Bl/AA2013-17
ahrf_health,%Per25+w/HSDipormore-Bl/AA2011-15
ahrf_health,%Per25+w/HSDiplormore-AIAN2013-17
ahrf_health,%Per25+w/HSDiplormore-AIAN2011-15
ahrf_health,%Per25+w/HSDipormore-Asian2013-17
ahrf_health,%Per25+w/HSDipormore-Asian2011-15
ahrf_health,%Per25+w/HSDiplormore-NHPI2013-17
ahrf_health,%Per25+w/HSDiplormore-NHPI2011-15
ahrf_health,%Pers25+w/HSDipl+-OthRace2013-17
ahrf_health,%Pers25+w/HSDipl+-OthRace2011-15
ahrf_health,%Pers25+w/HSDipl+-2+Races2013-17
ahrf_health,%Pers25+w/HSDipl+-2+Races2011-15
ahrf_health,%Pers25+w/HSDipl+-Hisp/Lat2013-17
ahrf_health,%Pers25+w/HSDipl+-Hisp/Lat2011-15
ahrf_health,%Pers25+w/HSDipl+-Whn/His2013-17
ahrf_health,%Pers25+w/HSDipl+-Whn/His2011-15
ahrf_health,%Pers25+w/4+YrsColl-White2013-17
ahrf_health,%Pers25+w/4+YrsColl-White2011-15
ahrf_health,%Pers25+w/4+YrsColl-Bl/AA2013-17
ahrf_health,%Pers25+w/4+YrsColl-Bl/AA2011-15
ahrf_health,%Pers25+w/4+YrsColl-AIAN2013-17
ahrf_health,%Pers25+w/4+YrsColl-AIAN2011-15
ahrf_health,%Pers25+w/4+YrsColl-Asian2013-17
ahrf_health,%Pers25+w/4+YrsColl-Asian2011-15
ahrf_health,%Pers25+w/4+YrsColl-NHPI2013-17
ahrf_health,%Pers25+w/4+YrsColl-NHPI2011-15
ahrf_health,%Per25+w/4+YrsColl-OthRace2013-17
ahrf_health,%Per25+w/4+YrsColl-OthRace2011-15
ahrf_health,%Per25+w/4+YrsColl-2+Races2013-17
ahrf_health,%Per25+w/4+YrsColl-2+Races2011-15
ahrf_health,%Per25+w/4+YrsColl-Hisp/Lat2013-17
ahrf_health,%Per25+w/4+YrsColl-Hisp/Lat2011-15
ahrf_health,%Per25+w/4+YrsColl-WHn/His2013-17
ahrf_health,%Per25+w/4+YrsColl-WHn/His2011-15
ahrf_health,Veterans25+Yrs2013-17
ahrf_health,Veterans25+Yrs2011-15
ahrf_health,Veterans25+w/<HSDiploma2013-17
ahrf_health,Veterans25+w/<HSDiploma2011-15
ahrf_health,Veterans25+w/HSDiplormore2013-17
ahrf_health,Veterans25+w/HSDiplormore2011-15
ahrf_health,Veterans25+w/4+YrsCollege2013-17
ahrf_health,Veterans25+w/4+YrsCollege2011-15
ahrf_health,Nonveterans25+Yrs2013-17
ahrf_health,Nonveterans25+Yrs2011-15
ahrf_health,Nonveterans25+w/<HSDiploma2013-17
ahrf_health,Nonveterans25+w/<HSDiploma2011-15
ahrf_health,Nonveterans25+w/HSDiploma+2013-17
ahrf_health,Nonveterans25+w/HSDiploma+2011-15
ahrf_health,Nonveterans25+w/4+YrsCollge2013-17
ahrf_health,Nonveterans25+w/4+YrsCollge2011-15
ahrf_health,TotalCivilianLaborForce2013-17
ahrf_health,TotalCivilianLaborForce2011-15
ahrf_health,EmployedinCivilLaborForce2013-17
ahrf_health,EmployedinCivilLaborForce2011-15
ahrf_health,UnemployedinCivilLaborForce2013-17
ahrf_health,UnemployedinCivilLaborForce2011-15
ahrf_health,FemalesinCivilianLaborForce2013-17
ahrf_health,FemalesinCivilianLaborForce2011-15
ahrf_health,EmployedFeminCivLaborForce2013-17
ahrf_health,EmployedFeminCivLaborForce2011-15
ahrf_health,UnemplydFeminCivLaborForce2013-17
ahrf_health,UnemplydFeminCivLaborForce2011-15
ahrf_health,WhiteCivilianLaborForce2013-17
ahrf_health,WhiteCivilianLaborForce2011-15
ahrf_health,WhEmployedCivilianLabForce2013-17
ahrf_health,WhEmployedCivilianLabForce2011-15
ahrf_health,WhUnemplydCivilianLabForce2013-17
ahrf_health,WhUnemplydCivilianLabForce2011-15
ahrf_health,WhFemaleCivilianLaborForce2013-17
ahrf_health,WhFemaleCivilianLaborForce2011-15
ahrf_health,WhEmployedFmleCivLabForce2013-17
ahrf_health,WhEmployedFmleCivLabForce2011-15
ahrf_health,WhUnemplydFmleCivLabForce2013-17
ahrf_health,WhUnemplydFmleCivLabForce2011-15
ahrf_health,Black/AACivilianLaborForce2013-17
ahrf_health,Black/AACivilianLaborForce2011-15
ahrf_health,Bl/AAEmployedCivilLabForce2013-17
ahrf_health,Bl/AAEmployedCivilLabForce2011-15
ahrf_health,Bl/AAUnemplydCivilLabForce2013-17
ahrf_health,Bl/AAUnemplydCivilLabForce2011-15
ahrf_health,Bl/AAFmleCivilianLabForce2013-17
ahrf_health,Bl/AAFmleCivilianLabForce2011-15
ahrf_health,Bl/AAEmplydFmleCivLabForce2013-17
ahrf_health,Bl/AAEmplydFmleCivLabForce2011-15
ahrf_health,Bl/AAUnmplydFmleCivLabFrce2013-17
ahrf_health,Bl/AAUnmplydFmleCivLabFrce2011-15
ahrf_health,AIANCivilianLaborForce2013-17
ahrf_health,AIANCivilianLaborForce2011-15
ahrf_health,AIANEmployedCivilLaborForce2013-17
ahrf_health,AIANEmployedCivilLaborForce2011-15
ahrf_health,AIANUnemplydCivilLaborForce2013-17
ahrf_health,AIANUnemplydCivilLaborForce2011-15
ahrf_health,AIANFmleCivilianLaborForce2013-17
ahrf_health,AIANFmleCivilianLaborForce2011-15
ahrf_health,AIANEmploydFmleCivLabForce2013-17
ahrf_health,AIANEmploydFmleCivLabForce2011-15
ahrf_health,AIANUnmplydFmleCivLabForce2013-17
ahrf_health,AIANUnmplydFmleCivLabForce2011-15
ahrf_health,AsianCivilianLaborForce2013-17
ahrf_health,AsianCivilianLaborForce2011-15
ahrf_health,AsianEmployedCivilLabForce2013-17
ahrf_health,AsianEmployedCivilLabForce2011-15
ahrf_health,AsianUnemplydCivilLabForce2013-17
ahrf_health,AsianUnemplydCivilLabForce2011-15
ahrf_health,AsianFmleCivilianLabForce2013-17
ahrf_health,AsianFmleCivilianLabForce2011-15
ahrf_health,AsianEmplydFmleCivLabForce2013-17
ahrf_health,AsianEmplydFmleCivLabForce2011-15
ahrf_health,AsianUnmplydFmleCivLabFrce2013-17
ahrf_health,AsianUnmplydFmleCivLabFrce2011-15
ahrf_health,NHPICivilianLaborForce2013-17
ahrf_health,NHPICivilianLaborForce2011-15
ahrf_health,NHPIEmployedCivilLaborForce2013-17
ahrf_health,NHPIEmployedCivilLaborForce2011-15
ahrf_health,NHPIUnemplydCivilLaborForce2013-17
ahrf_health,NHPIUnemplydCivilLaborForce2011-15
ahrf_health,NHPIFmleCivilianLaborForce2013-17
ahrf_health,NHPIFmleCivilianLaborForce2011-15
ahrf_health,NHPIEmploydFmleCivLabForce2013-17
ahrf_health,NHPIEmploydFmleCivLabForce2011-15
ahrf_health,NHPIUnmplydFmleCivLabForce2013-17
ahrf_health,NHPIUnmplydFmleCivLabForce2011-15
ahrf_health,OtherRaceCivilianLabForce2013-17
ahrf_health,OtherRaceCivilianLabForce2011-15
ahrf_health,OthRaceEmplydCivilLabForce2013-17
ahrf_health,OthRaceEmplydCivilLabForce2011-15
ahrf_health,OthRaceUnmplydCivilLabFrce2013-17
ahrf_health,OthRaceUnmplydCivilLabFrce2011-15
ahrf_health,OthRaceFmleCivilLaborForce2013-17
ahrf_health,OthRaceFmleCivilLaborForce2011-15
ahrf_health,OthRcEmplydFmleCivLabFrce2013-17
ahrf_health,OthRcEmplydFmleCivLabFrce2011-15
ahrf_health,OthRcUnmplydFmlCivLabFrce2013-17
ahrf_health,OthRcUnmplydFmlCivLabFrce2011-15
ahrf_health,2+RacesCivilianLaborForce2013-17
ahrf_health,2+RacesCivilianLaborForce2011-15
ahrf_health,2+RaceEmploydCivilLabForce2013-17
ahrf_health,2+RaceEmploydCivilLabForce2011-15
ahrf_health,2+RaceUnemplydCivilLabFrce2013-17
ahrf_health,2+RaceUnemplydCivilLabFrce2011-15
ahrf_health,2+RaceFmleCivilianLabForce2013-17
ahrf_health,2+RaceFmleCivilianLabForce2011-15
ahrf_health,2+RaceEmplydFmlCivLabFrce2013-17
ahrf_health,2+RaceEmplydFmlCivLabFrce2011-15
ahrf_health,2+RaceUnmplydFmlCivLabFrc2013-17
ahrf_health,2+RaceUnmplydFmlCivLabFrc2011-15
ahrf_health,Hisp/LatinoCivilLaborForce2013-17
ahrf_health,Hisp/LatinoCivilLaborForce2011-15
ahrf_health,HispEmployedCivilLaborForce2013-17
ahrf_health,HispEmployedCivilLaborForce2011-15
ahrf_health,HispUnemplydCivilLaborForce2013-17
ahrf_health,HispUnemplydCivilLaborForce2011-15
ahrf_health,Hisp/LatFmleCivilLaborForce2013-17
ahrf_health,Hisp/LatFmleCivilLaborForce2011-15
ahrf_health,HispEmploydFmleCivLabForce2013-17
ahrf_health,HispEmploydFmleCivLabForce2011-15
ahrf_health,HispUnmplydFmleCivLabForce2013-17
ahrf_health,HispUnmplydFmleCivLabForce2011-15
ahrf_health,Whnon/HispCivilLaborForce2013-17
ahrf_health,Whnon/HispCivilLaborForce2011-15
ahrf_health,Whn/HisEmployedCivLabForce2013-17
ahrf_health,Whn/HisEmployedCivLabForce2011-15
ahrf_health,Whn/HisUnemplydCivLabForce2013-17
ahrf_health,Whn/HisUnemplydCivLabForce2011-15
ahrf_health,Whn/HispFmleCivilLabForce2013-17
ahrf_health,Whn/HispFmleCivilLabForce2011-15
ahrf_health,Whn/HisEmplydFmlCivLabFrc2013-17
ahrf_health,Whn/HisEmplydFmlCivLabFrc2011-15
ahrf_health,Whn/HisUnmplydFmlCivLabFr2013-17
ahrf_health,Whn/HisUnmplydFmlCivLabFr2011-15
ahrf_health,"VeteranCivilianPop,18-64Yrs2013-17"
ahrf_health,"VeteranCivilianPop,18-64Yrs2011-15"
ahrf_health,VetsinCivilianLaborForce2013-17
ahrf_health,VetsinCivilianLaborForce2011-15
ahrf_health,VetsEmplydinCivLaborForce2013-17
ahrf_health,VetsEmplydinCivLaborForce2011-15
ahrf_health,VetsUnemplydinCivLaborForce2013-17
ahrf_health,VetsUnemplydinCivLaborForce2011-15
ahrf_health,VetsnotinCivilnLaborForce2013-17
ahrf_health,VetsnotinCivilnLaborForce2011-15
ahrf_health,"NonvetsCivilianPop,18-64Yrs2013-17"
ahrf_health,"NonvetsCivilianPop,18-64Yrs2011-15"
ahrf_health,NonveteraninCivilLaborForce2013-17
ahrf_health,NonveteraninCivilLaborForce2011-15
ahrf_health,NonvetsEmploydinCivLabForce2013-17
ahrf_health,NonvetsEmploydinCivLabForce2011-15
ahrf_health,NonvetsUnemplydinCivLabForce2013-17
ahrf_health,NonvetsUnemplydinCivLabForce2011-15
ahrf_health,NonvetsnotinCivilnLabForce2013-17
ahrf_health,NonvetsnotinCivilnLabForce2011-15
ahrf_health,#PopDidNotWork16-642013-17
ahrf_health,#PopDidNotWork16-642011-15
ahrf_health,%PopDidNotWork16-642013-17
ahrf_health,%PopDidNotWork16-642011-15
ahrf_health,#Workers16andOver2013-17
ahrf_health,#Workers16andOver2011-15
ahrf_health,#16+WorkersPriv/Salaried2013-17
ahrf_health,#16+WorkersPriv/Salaried2011-15
ahrf_health,#16+WorkersGovt.2013-17
ahrf_health,#16+WorkersGovt.2011-15
ahrf_health,#16+WorkersFederalGovt.2013-17
ahrf_health,#16+WorkersFederalGovt.2011-15
ahrf_health,#16+WorkersStateGovt.2013-17
ahrf_health,#16+WorkersStateGovt.2011-15
ahrf_health,#16+WorkersLocalGovt.2013-17
ahrf_health,#16+WorkersLocalGovt.2011-15
ahrf_health,#16+WorkersSelf-Employed2013-17
ahrf_health,#16+WorkersSelf-Employed2011-15
ahrf_health,#16+UnpaidFamilyWorkers2013-17
ahrf_health,#16+UnpaidFamilyWorkers2011-15
ahrf_health,"CivilianLaborForce,16+2018"
ahrf_health,"CivilianLaborForce,16+2017"
ahrf_health,"CivilianLaborForce,16+2016"
ahrf_health,"CivilianLaborForce,16+2015"
ahrf_health,"CivilianLaborForce,16+2014"
ahrf_health,"CivilianLaborForce,16+2013"
ahrf_health,"CivilianLaborForce,16+2012"
ahrf_health,"CivilianLaborForce,16+2011"
ahrf_health,"CivilianLaborForce,16+2010"
ahrf_health,"NumberEmployed,16+2018"
ahrf_health,"NumberEmployed,16+2017"
ahrf_health,"NumberEmployed,16+2016"
ahrf_health,"NumberEmployed,16+2015"
ahrf_health,"NumberEmployed,16+2014"
ahrf_health,"NumberEmployed,16+2013"
ahrf_health,"NumberEmployed,16+2012"
ahrf_health,"NumberEmployed,16+2011"
ahrf_health,"NumberEmployed,16+2010"
ahrf_health,"NumberUnemployed,16+2018"
ahrf_health,"NumberUnemployed,16+2017"
ahrf_health,"NumberUnemployed,16+2016"
ahrf_health,"NumberUnemployed,16+2015"
ahrf_health,"NumberUnemployed,16+2014"
ahrf_health,"NumberUnemployed,16+2013"
ahrf_health,"NumberUnemployed,16+2012"
ahrf_health,"NumberUnemployed,16+2011"
ahrf_health,"NumberUnemployed,16+2010"
ahrf_health,"UnemploymentRate,16+2018"
ahrf_health,"UnemploymentRate,16+2017"
ahrf_health,"UnemploymentRate,16+2016"
ahrf_health,"UnemploymentRate,16+2015"
ahrf_health,"UnemploymentRate,16+2014"
ahrf_health,"UnemploymentRate,16+2013"
ahrf_health,"UnemploymentRate,16+2012"
ahrf_health,"UnemploymentRate,16+2011"
ahrf_health,"UnemploymentRate,16+2010"
ahrf_health,#Agr/Frst/Fish/Hunt/MineWork2013-17
ahrf_health,#Agr/Frst/Fish/Hunt/MineWork2011-15
ahrf_health,#ConstructionWorkers2013-17
ahrf_health,#ConstructionWorkers2011-15
ahrf_health,#Educ/HlthCare/SocAssistWork2013-17
ahrf_health,#Educ/HlthCare/SocAssistWork2011-15
ahrf_health,#ManufacturingWorkers2013-17
ahrf_health,#ManufacturingWorkers2011-15
ahrf_health,#WorkersinOtherIndustries2013-17
ahrf_health,#WorkersinOtherIndustries2011-15
ahrf_health,PercentAgr/Frst/Fish/Hunt/Mine2013-17
ahrf_health,PercentAgr/Frst/Fish/Hunt/Mine2011-15
ahrf_health,PercentConstruction2013-17
ahrf_health,PercentConstruction2011-15
ahrf_health,PercentEduc/HlthCare/SocAsst2013-17
ahrf_health,PercentEduc/HlthCare/SocAsst2011-15
ahrf_health,PercentManufacturing2013-17
ahrf_health,PercentManufacturing2011-15
ahrf_health,PercentWorkersinOthIndustr2013-17
ahrf_health,PercentWorkersinOthIndustr2011-15
ahrf_health,"#16+Workers,DriveAlone2013-17"
ahrf_health,"#16+Workers,DriveAlone2011-15"
ahrf_health,"#16+Workers,Carpool2013-17"
ahrf_health,"#16+Workers,Carpool2011-15"
ahrf_health,"#16+Workers,PublicTrans2013-17"
ahrf_health,"#16+Workers,PublicTrans2011-15"
ahrf_health,"#16+Workers,WalktoWork2013-17"
ahrf_health,"#16+Workers,WalktoWork2011-15"
ahrf_health,"#16+Wrkrs,OtherMeansofTran2013-17"
ahrf_health,"#16+Wrkrs,OtherMeansofTran2011-15"
ahrf_health,"#16+Workers,WorkatHome2013-17"
ahrf_health,"#16+Workers,WorkatHome2011-15"
ahrf_health,"#16+Workers,MeanTravelTime2013-17"
ahrf_health,"#16+Workers,MeanTravelTime2011-15"
ahrf_health,#16+Workers<5mintoWork2013-17
ahrf_health,#16+Workers<5mintoWork2011-15
ahrf_health,#16+Workers5-9mintoWork2013-17
ahrf_health,#16+Workers5-9mintoWork2011-15
ahrf_health,#16+Workers10-14mintoWork2013-17
ahrf_health,#16+Workers10-14mintoWork2011-15
ahrf_health,#16+Workers15-19mintoWork2013-17
ahrf_health,#16+Workers15-19mintoWork2011-15
ahrf_health,#16+Workers20-29mintoWork2013-17
ahrf_health,#16+Workers20-29mintoWork2011-15
ahrf_health,#16+Workers30-44mintoWork2013-17
ahrf_health,#16+Workers30-44mintoWork2011-15
ahrf_health,#16+Workers45-59mintoWork2013-17
ahrf_health,#16+Workers45-59mintoWork2011-15
ahrf_health,#16+Workers60-89mintoWork2013-17
ahrf_health,#16+Workers60-89mintoWork2011-15
ahrf_health,#16+Workers90+mintoWork2013-17
ahrf_health,#16+Workers90+mintoWork2011-15
ahrf_health,%WorkingState/CountyofRes2013-17
ahrf_health,%WorkingState/CountyofRes2011-15
ahrf_health,%WorkingState/NotCntyofRes2013-17
ahrf_health,%WorkingState/NotCntyofRes2011-15
ahrf_health,%WorkingOutsideStateofRes2013-17
ahrf_health,%WorkingOutsideStateofRes2011-15
ahrf_health,#WorkingState/CountyofResid2013-17
ahrf_health,#WorkingState/CountyofResid2011-15
ahrf_health,#WorkingState/NotCntyofRes2013-17
ahrf_health,#WorkingState/NotCntyofRes2011-15
ahrf_health,#WorkingOutsideStateofRes2013-17
ahrf_health,#WorkingOutsideStateofRes2011-15
ahrf_health,#ReportingPlaceofWork2013-17
ahrf_health,#ReportingPlaceofWork2011-15
ahrf_health,WorkinPrinCityofMetroArRes2013-17
ahrf_health,WorkinPrinCityofMetroArRes2011-15
ahrf_health,WorkinPrinCityofMicroArRes2013-17
ahrf_health,WorkinPrinCityofMicroArRes2011-15
ahrf_health,#OccupiedHousingUnits2013-17
ahrf_health,#OccupiedHousingUnits2011-15
ahrf_health,#OccupiedHousingUnits2010
ahrf_health,#VacantHousingUnits2010
ahrf_health,#Owner-OccupiedHousingUnits2010
ahrf_health,%Owner-OccupiedHousingUnits2010
ahrf_health,%UnitsW/MoreThan1Person/Rm2013-17
ahrf_health,%UnitsW/MoreThan1Person/Rm2011-15
ahrf_health,MedianHomeValue2013-17
ahrf_health,MedianHomeValue2011-15
ahrf_health,MedianGrossRent2013-17
ahrf_health,MedianGrossRent2011-15
ahrf_health,HousingUnitsEstimates2017
ahrf_health,HousingUnitsEstimates2016
ahrf_health,HousingUnitsEstimates2015
ahrf_health,HousingUnitsEstimates2014
ahrf_health,HousingUnitsEstimates2013
ahrf_health,HousingUnitsEstimates2012
ahrf_health,HousingUnitsEstimates2011
ahrf_health,HousingUnits2010
ahrf_health,PercentUrbanHousingUnits2010
ahrf_health,CensusUrbanHousingUnits2010
ahrf_health,CensusUrbanizedAreasHousing2010
ahrf_health,CensusUrbanClustersHousing2010
ahrf_health,CensusRuralHousingUnits2010
ahrf_health,#OccHousUnitw/noFuelUsed2013-17
ahrf_health,#OccHousUnitw/noFuelUsed2011-15
ahrf_health,#OccHousUnitw/PhoneService2013-17
ahrf_health,#OccHousUnitw/PhoneService2011-15
ahrf_health,%OccHousUnitw/noFuelUsed2013-17
ahrf_health,%OccHousUnitw/noFuelUsed2011-15
ahrf_health,%OccHousUnitw/PhoneService2013-17
ahrf_health,%OccHousUnitw/PhoneService2011-15
ahrf_health,TotalAreainSquareMiles2010
ahrf_health,LandAreainSquareMiles2010
ahrf_health,WaterAreainSquareMiles2010
ahrf_health,PopulationDensityperSqMile2010
ahrf_health,HousingUnitDensityperSqMle2010
ahrf_health,#DesigntedTxcSiteUndrCntrl2019
ahrf_health,#DesigntedTxcSiteUndrCntrl2018
ahrf_health,#DesigntedTxcSiteUndrCntrl2017
ahrf_health,#DesigntedTxcSiteUndrCntrl2015
ahrf_health,#DesigntedTxcSiteUndrCntrl2013
ahrf_health,#DesigntedTxcSiteUndrCntrl2012
ahrf_health,#DsgntdTxcSiteNotUndrCntrl2019
ahrf_health,#DsgntdTxcSiteNotUndrCntrl2018
ahrf_health,#DsgntdTxcSiteNotUndrCntrl2017
ahrf_health,#DsgntdTxcSiteNotUndrCntrl2015
ahrf_health,#DsgntdTxcSiteNotUndrCntrl2013
ahrf_health,#DsgntdTxcSiteNotUndrCntrl2012
ahrf_health,#DsgntdTxcSitew/InsuffData2019
ahrf_health,#DsgntdTxcSitew/InsuffData2018
ahrf_health,#DsgntdTxcSitew/InsuffData2017
ahrf_health,#DsgntdTxcSitew/InsuffData2015
ahrf_health,#DsgntdTxcSitew/InsuffData2013
ahrf_health,#DaysAirQualityisMeasured2018
ahrf_health,#DaysAirQualityisMeasured2017
ahrf_health,#DaysAirQualityisMeasured2016
ahrf_health,#DaysAirQualityisMeasured2015
ahrf_health,#DaysAirQualityisMeasured2014
ahrf_health,#DaysAirQualityisMeasured2013
ahrf_health,#DaysAirQualityisMeasured2012
ahrf_health,#DaysAirQualityisMeasured2011
ahrf_health,#DaysMeasuredAirQualityGood2018
ahrf_health,#DaysMeasuredAirQualityGood2017
ahrf_health,#DaysMeasuredAirQualityGood2016
ahrf_health,#DaysMeasuredAirQualityGood2015
ahrf_health,#DaysMeasuredAirQualityGood2014
ahrf_health,#DaysMeasuredAirQualityGood2013
ahrf_health,#DaysMeasuredAirQualityGood2012
ahrf_health,#DaysMeasuredAirQualityGood2011
ahrf_health,%GoodAirQualityDays2018
ahrf_health,%GoodAirQualityDays2017
ahrf_health,%GoodAirQualityDays2016
ahrf_health,%GoodAirQualityDays2015
ahrf_health,%GoodAirQualityDays2014
ahrf_health,%GoodAirQualityDays2013
ahrf_health,%GoodAirQualityDays2012
ahrf_health,%GoodAirQualityDays2011
ahrf_health,DailyFineParticulateMatterAverageDailyPM2.52011
ahrf_health,DailyFineParticulateMatterAverageDailyPM2.52010
ahrf_health,DailyFineParticulateMatterAverageDailyPM2.52009
ahrf_health,DailyFineParticulateMatterAverageDailyPM2.52008
ahrf_health,Daysw/8-hrAvgOzoneovrNAAQSMaximum8-hourAverageOzone2014
ahrf_health,Daysw/8-hrAvgOzoneovrNAAQSMaximum8-hourAverageOzone2013
ahrf_health,Daysw/8-hrAvgOzoneovrNAAQSMaximum8-hourAverageOzone2012
ahrf_health,Daysw/8-hrAvgOzoneovrNAAQSMaximum8-hourAverageOzone2011
ahrf_health,Daysw/8-hrAvgOzoneovrNAAQSMaximum8-hourAverageOzone2010
ahrf_health,Daysw/8-hrAvgOzoneovrNAAQSMaximum8-hourAverageOzone2009
ahrf_health,Daysw/8-hrAvgOzoneovrNAAQSMaximum8-hourAverageOzone2008
ahrf_health,Daysw/8-hrAvgOzoneovrNAAQSMaximum8-hourAverageOzone2007
ahrf_health,Daysw/8-hrAvgOzoneovrNAAQSMaximum8-hourAverageOzone2006
ahrf_health,ElevationFeet1976
cdc_svi,countyFIPS
cdc_svi,SVIPercentile
cdc_svi,SVIPercentileSEtheme
cdc_svi,SVIPercentileHDtheme
cdc_svi,SVIPercentileMLtheme
cdc_svi,SVIPercentileHTtheme
chrr_health,countyFIPS
chrr_health,Years of Potential Life Lost Rate
chrr_health,% Fair or Poor Health
chrr_health,Average Number of Physically Unhealthy Days
chrr_health,Average Number of Mentally Unhealthy Days
chrr_health,% Low Birthweight
chrr_health,Smokers_Percentage
chrr_health,% Adults with Obesity
chrr_health,Food Environment Index
chrr_health,% Physically Inactive
chrr_health,% With Access to Exercise Opportunities
chrr_health,% Excessive Drinking
chrr_health,% Driving Deaths with Alcohol Involvement
chrr_health,Chlamydia Rate
chrr_health,Teen Birth Rate
chrr_health,% Uninsured
chrr_health,Primary Care Physicians Ratio
chrr_health,Dentist Ratio
chrr_health,Mental Health Provider Ratio
chrr_health,Preventable Hospitalization Rate
chrr_health,% With Annual Mammogram
chrr_health,% Vaccinated
chrr_health,High School Graduation Rate
chrr_health,% Some College
chrr_health,% Unemployed
chrr_health,% Children in Poverty
chrr_health,Income Ratio
chrr_health,% Single-Parent Households
chrr_health,Social Association Rate
chrr_health,Violent Crime Rate
chrr_health,Injury Death Rate
chrr_health,Average Daily PM2.5
chrr_health,Presence of Water Violation
chrr_health,% Severe Housing Problems
chrr_health,% Drive Alone to Work
